L 08/11/2018 - 17:35:40: SourceMod log file session started (file "L20180811.log") (Version "1.8.0.5912")
L 08/11/2018 - 17:35:40: -------- Mapchange to con_district402 --------
L 08/11/2018 - 17:35:40: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 17:35:40: [security_entity_limit.smx] Security Entity Limit [SEL] Activate!
L 08/11/2018 - 18:40:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:40:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:40:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:40:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:40:49: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:01: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:02: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:03: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:04: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:05: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:06: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:07: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:08: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:08: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:08: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:09: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:09: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:09: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:09: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:09: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:09: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:10: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:11: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:11: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:12: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:13: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:41:16: [playercommands.smx] "Oktay<3><[U:1:116496292]><>" slapped "Oktay<3><[U:1:116496292]><>" (damage "0")
L 08/11/2018 - 18:42:09: [basecommands.smx] "Oktay<3><[U:1:116496292]><>" changed map to "emp_canyon"
L 08/11/2018 - 18:42:12: [SM] Changed map to "emp_canyon"
L 08/11/2018 - 18:42:12: -------- Mapchange to emp_canyon --------
L 08/11/2018 - 18:42:12: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 18:42:12: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 18:42:22: [security_entity_limit.smx] [SEL] 260 entities have been protected from deleting.This map contain 1788 free entity slot!
L 08/11/2018 - 18:45:06: [autorecorder.smx] Recording to auto-20180811-184506-emp_canyon.dem
L 08/11/2018 - 18:47:19: [saysounds.smx] [Say Sounds] Disabled, Unhooking Events
L 08/11/2018 - 18:50:19: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 18:50:19: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 18:52:03: [SM] Changed map to "emp_nuclear_b8u_xfix"
L 08/11/2018 - 18:52:04: -------- Mapchange to emp_nuclear_b8u_xfix --------
L 08/11/2018 - 18:52:09: [autorecorder.smx] Recording to auto-20180811-185209-emp_nuclear_b8u_xfix.dem
L 08/11/2018 - 18:52:14: [security_entity_limit.smx] [SEL] 997 entities have been protected from deleting.This map contain 1051 free entity slot!
L 08/11/2018 - 18:53:20: [saysounds.smx] [Say Sounds] Disabled, Unhooking Events
L 08/11/2018 - 19:29:08: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 19:29:08: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 19:30:14: [SM] Changed map to "emp_crossroads_towerless_1_1_hce"
L 08/11/2018 - 19:30:15: -------- Mapchange to emp_crossroads_towerless_1_1_hce --------
L 08/11/2018 - 19:30:21: [autorecorder.smx] Recording to auto-20180811-193021-emp_crossroads_towerless_1_1_hc.dem
L 08/11/2018 - 19:30:25: [security_entity_limit.smx] [SEL] 586 entities have been protected from deleting.This map contain 1462 free entity slot!
L 08/11/2018 - 19:32:29: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 19:34:58: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 20:38:42: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 20:38:42: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 20:40:26: [SM] Changed map to "con_district402"
L 08/11/2018 - 20:40:27: -------- Mapchange to con_district402 --------
L 08/11/2018 - 20:40:31: [autorecorder.smx] Recording to auto-20180811-204031-con_district402.dem
L 08/11/2018 - 20:40:37: [security_entity_limit.smx] [SEL] 452 entities have been protected from deleting.This map contain 1596 free entity slot!
L 08/11/2018 - 20:40:42: [basecommands.smx] "Mr. X.<11><[U:1:27106968]><>" console command (cmdline "mp_timelimit 15")
L 08/11/2018 - 20:41:41: [saysounds.smx] [Say Sounds] Disabled, Unhooking Events
L 08/11/2018 - 20:46:51: [basecommands.smx] "Mr. X.<11><[U:1:27106968]><>" console command (cmdline "mp_timelimit 10")
L 08/11/2018 - 20:58:05: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 20:58:05: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 20:59:29: [SM] Changed map to "emp_flat_hce"
L 08/11/2018 - 20:59:30: -------- Mapchange to emp_flat_hce --------
L 08/11/2018 - 20:59:34: [autorecorder.smx] Recording to auto-20180811-205934-emp_flat_hce.dem
L 08/11/2018 - 20:59:40: [security_entity_limit.smx] [SEL] 272 entities have been protected from deleting.This map contain 1776 free entity slot!
L 08/11/2018 - 21:00:23: [basecommands.smx] "Mikleo<30><[U:1:376259319]><>" changed cvar (cvar "dp_music_volume") (value "0.4")
L 08/11/2018 - 21:00:37: [basecommands.smx] "Mikleo<30><[U:1:376259319]><>" changed cvar (cvar "dp_music_volume") (value "0.3")
L 08/11/2018 - 21:12:00: [playercommands.smx] "Mikleo<30><[U:1:376259319]><>" slapped "Mikleo<30><[U:1:376259319]><>" (damage "0")
L 08/11/2018 - 21:31:29: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 21:31:29: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 21:32:35: [SM] Changed map to "emp_midbridge_hce"
L 08/11/2018 - 21:32:36: -------- Mapchange to emp_midbridge_hce --------
L 08/11/2018 - 21:32:37: [autorecorder.smx] Recording to auto-20180811-213237-emp_midbridge_hce.dem
L 08/11/2018 - 21:32:46: [security_entity_limit.smx] [SEL] 592 entities have been protected from deleting.This map contain 1456 free entity slot!
L 08/11/2018 - 21:36:06: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 22:20:03: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 22:20:03: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 22:21:48: [SM] Changed map to "emp_tropicvendetta_rc4"
L 08/11/2018 - 22:21:49: -------- Mapchange to emp_tropicvendetta_rc4 --------
L 08/11/2018 - 22:21:50: [autorecorder.smx] Recording to auto-20180811-222150-emp_tropicvendetta_rc4.dem
L 08/11/2018 - 22:21:59: [security_entity_limit.smx] [SEL] 439 entities have been protected from deleting.This map contain 1609 free entity slot!
L 08/11/2018 - 22:22:07: [basecommands.smx] "Mikleo<30><[U:1:376259319]><>" changed cvar (cvar "dp_music") (value "0")
L 08/11/2018 - 22:28:05: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 22:51:29: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 22:51:29: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 22:53:14: [SM] Changed map to "emp_forest_ob_2013_hce"
L 08/11/2018 - 22:53:14: -------- Mapchange to emp_forest_ob_2013_hce --------
L 08/11/2018 - 22:53:15: [autorecorder.smx] Recording to auto-20180811-225315-emp_forest_ob_2013_hce.dem
L 08/11/2018 - 22:53:24: [security_entity_limit.smx] [SEL] 283 entities have been protected from deleting.This map contain 1765 free entity slot!
L 08/11/2018 - 23:13:13: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 23:13:13: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 23:14:57: [SM] Changed map to "emp_coast"
L 08/11/2018 - 23:14:57: -------- Mapchange to emp_coast --------
L 08/11/2018 - 23:14:59: [autorecorder.smx] Recording to auto-20180811-231459-emp_coast.dem
L 08/11/2018 - 23:15:08: [security_entity_limit.smx] [SEL] 468 entities have been protected from deleting.This map contain 1580 free entity slot!
L 08/11/2018 - 23:50:22: [saysounds.smx] [Say Sounds] Enabled, Hooking Events
L 08/11/2018 - 23:50:22: [saysounds.smx] [Say Sounds] No specific game detected
L 08/11/2018 - 23:52:06: [SM] Changed map to "emp_mvalley_fix"
L 08/11/2018 - 23:52:07: -------- Mapchange to emp_mvalley_fix --------
L 08/11/2018 - 23:52:08: [autorecorder.smx] Recording to auto-20180811-235208-emp_mvalley_fix.dem
L 08/11/2018 - 23:52:17: [security_entity_limit.smx] [SEL] 382 entities have been protected from deleting.This map contain 1666 free entity slot!
